title,url,book_name,books_url,author_name,book_price,star_rating,rating
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Doodlebook - Doodle Art Patterns Colouring Book for Beginners and Adults,https://www.amazon.in//Doodlebook-Doodle-Patterns-Colouring-Beginners/dp/B0BD24H69N/ref=zg_bs_g_1318052031_d_sccl_4/000-0000000-0000000?psc=1,Pamperbug Publication,₹189.00,4.6,59
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,STORMLIGHT ARCHIVE BOOK 1: THE WAY OF KINGS PART ONE,https://www.amazon.in//STORMLIGHT-ARCHIVE-BOOK-KINGS-PART/dp/0575097361/ref=zg_bs_g_1318052031_d_sccl_5/000-0000000-0000000?psc=1,Brandon Sanderson,₹393.00,4.7,"1,050"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Govt.Pharmacist Exam previous year Questions MCQ Book,https://www.amazon.in//Govt-Pharmacist-Exam-previous-year-Questions/dp/B07RG95S6C/ref=zg_bs_g_1318052031_d_sccl_6/000-0000000-0000000?psc=1,P.V.THORAT,₹499.00,4.0,586
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,"Theory of Music Workbook Grade 1 (2007): Ursula Moray Williams, Gobbolino and the Little Wooden Horse",https://www.amazon.in//Theory-Music-Workbook-Trinity-Guildhall/dp/0857360000/ref=zg_bs_g_1318052031_d_sccl_7/000-0000000-0000000?psc=1,Trinity College London,₹740.00,4.6,"1,063"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Tintin Paperback Boxed Set 23 Titles,https://www.amazon.in//Tintin-Paperback-Boxed-Set-titles/dp/1405294574/ref=zg_bs_g_1318052031_d_sccl_8/000-0000000-0000000?psc=1,Hergé,"₹6,987.00",4.7,"1,920"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,"Mandala Art Book for Kids Tear Out Sheets (Enhance Art Coloring, Drawing Skills, Mandala Practice) High Quality Big 160 GSM for Frame After Colouring - Perfect Gift for Teens",https://www.amazon.in//Mandala-Colouring-Coloring-Painting-Practice/dp/9394871152/ref=zg_bs_g_1318052031_d_sccl_9/000-0000000-0000000?psc=1,Namaskar Kids,₹107.00,4.4,111
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Refreshing Mandala- Colouring Book for Adults Book 1 [Paperback] Dreamland Publications,https://www.amazon.in//Refreshing-Mandala-Colouring-Book-Adults/dp/9350897601/ref=zg_bs_g_1318052031_d_sccl_10/000-0000000-0000000?psc=1,Dreamland Publications,₹184.00,4.5,"7,575"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,365 Colouring Book for Kids - Painting and Drawing Book with 368 Big Pictures,https://www.amazon.in//365-Colouring-Book-Kids-Painting/dp/9355205260/ref=zg_bs_g_1318052031_d_sccl_11/000-0000000-0000000?psc=1,Moonstone,₹214.00,4.5,461
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Mahaprastanam - (Telugu),https://www.amazon.in//Mahaprastanam-Telugu-SRI/dp/B07YFN32X7/ref=zg_bs_g_1318052031_d_sccl_12/000-0000000-0000000?psc=1,Paperback,₹68.00,4.5,406
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Zen Sangam Mandala Young Adults Colouring Book : Experts (Level 5),https://www.amazon.in//Sangam-Mandala-Young-Adults-Colouring/dp/B07VHS6FRC/ref=zg_bs_g_1318052031_d_sccl_13/000-0000000-0000000?psc=1,Spiral-bound,₹168.95,4.4,"1,609"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,"SCIENCE OF STORYTELLING: WHY STORIES MAKE US HUMAN, AND HOW",https://www.amazon.in//SCIENCE-STORYTELLING-STORIES-MAKE-HUMAN/dp/0008276978/ref=zg_bs_g_1318052031_d_sccl_14/000-0000000-0000000?psc=1,Will Storr,₹337.60,4.5,"1,929"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,In the Blink of An Eye: 2nd Edition: New Edition,https://www.amazon.in//Blink-Eye-2nd-Walter-Murch/dp/1879505622/ref=zg_bs_g_1318052031_d_sccl_15/000-0000000-0000000?psc=1,Walter Murch,₹500.00,4.6,"1,805"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,THE ARTIST'S WAY,https://www.amazon.in//ARTISTS-WAY-Julia-Cameron/dp/1788164296/ref=zg_bs_g_1318052031_d_sccl_16/000-0000000-0000000?psc=1,Julia Cameron,₹403.00,4.6,"11,764"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Tumhari Auqat Kya Hai Piyush Mishra,https://www.amazon.in//Tumhari-Auqat-Kya-Piyush-Mishra/dp/9395737824/ref=zg_bs_g_1318052031_d_sccl_17/000-0000000-0000000?psc=1,Piyush Mishra,₹189.00,4.5,601
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Grade Examination Drawing Made Easy,https://www.amazon.in//Grade-Examination-Drawing-Made-Easy/dp/8124312508/ref=zg_bs_g_1318052031_d_sccl_18/000-0000000-0000000?psc=1,Subodh Narvekar,₹220.00,4.5,537
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,The Arts of Seduction: The 21st century guide to having the greatest sex of your life,https://www.amazon.in//Arts-Seduction-century-having-greatest/dp/9386021919/ref=zg_bs_g_1318052031_d_sccl_19/000-0000000-0000000?psc=1,Seema Anand,₹404.00,4.4,793
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Explorers on the Moon,https://www.amazon.in//Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_g_1318052031_d_sccl_20/000-0000000-0000000?psc=1,HERGE,₹350.00,4.8,"1,453"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Came Upon a Lighthouse: A Short Memoir of Life with Ratan Tata,https://www.amazon.in//CAME-UPON-LIGHTHOUSE-Short-Memoir/dp/935489741X/ref=zg_bs_g_1318064031_d_sccl_1/000-0000000-0000000?psc=1,Shantanu Naidu,₹258.93,4.7,"2,302"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Autobiography of a Yogi,https://www.amazon.in//Autobiography-Yogi-Paramahansa-Yogananda-ebook/dp/B06X1C5Y5H/ref=zg_bs_g_1318064031_d_sccl_2/000-0000000-0000000?psc=1,Paramahansa Yogananda,₹51.45,4.6,948
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"The Power of Your Subconscious Mind [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Subconscious-Original-Complete-Premium-Paperback/dp/935333845X/ref=zg_bs_g_1318064031_d_sccl_3/000-0000000-0000000?psc=1,Joseph Murphy,₹98.00,4.5,"2,356"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Think And Grow Rich [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_g_1318064031_d_sccl_4/000-0000000-0000000?psc=1,Napoleon Hill,₹98.00,4.4,"2,608"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Autobiography of a Yogi (Complete Original Edition),https://www.amazon.in//Autobiography-Yogi-Complete-Free-CD/dp/818953551X/ref=zg_bs_g_1318064031_d_sccl_5/000-0000000-0000000?psc=1,Paramahansa Yogananda,₹109.00,4.6,"10,661"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Tuesdays With Morrie: An old man, a young man, and life's greatest lesson [Paperback] Albom, Mitch",https://www.amazon.in//Tuesdays-Morrie-greatest-lesson-Paperback/dp/0751527378/ref=zg_bs_g_1318064031_d_sccl_6/000-0000000-0000000?psc=1,Mitch Albom,₹193.00,4.6,"28,165"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Ratan Tata: A Complete Biography Tata Group | The Visionary Industrialist and Philanthropist,https://www.amazon.in//Ratan-Tata-Complete-Biography-Gandhi/dp/9355211740/ref=zg_bs_g_1318064031_d_sccl_7/000-0000000-0000000?psc=1,A.K. Gandhi,₹155.00,4.1,501
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Man's Search For Meaning: The classic tribute to hope from the Holocaust | Must read classics by Victor E. Frankl,https://www.amazon.in//Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=zg_bs_g_1318064031_d_sccl_8/000-0000000-0000000?psc=1,Victor E. Frankl,₹256.00,4.5,"88,189"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Ratan Tata - Ek Prakash Stambh (Hindi),https://www.amazon.in//Ratan-Tata-Ek-Prakash-Stambh/dp/935543054X/ref=zg_bs_g_1318064031_d_sccl_9/000-0000000-0000000?psc=1,Shantanu Naidu,₹279.00,4.4,24
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,11 Rules For Life: Secrets to Level Up,https://www.amazon.in//11-Rules-Life-Secrets-Level/dp/935699997X/ref=zg_bs_g_1318064031_d_sccl_10/000-0000000-0000000?psc=1,Chetan Bhagat,₹183.00,4.6,"1,339"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Hidden Hindu Boxset: The Complete Trilogy | Bestselling Sci-fi Novels by Akshat Gupta,https://www.amazon.in//Hidden-Hindu-Boxset-Akshat-Gupta/dp/0143467352/ref=zg_bs_g_1318064031_d_sccl_11/000-0000000-0000000?psc=1,Akshat Gupta,₹489.00,4.5,97
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Autobiography of a Yogi [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Autobiography-Yogi-Paramahansa-Yogananda/dp/8129145367/ref=zg_bs_g_1318064031_d_sccl_12/000-0000000-0000000?psc=1,Paramahansa Yogananda,₹158.00,4.6,948
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Three Thousand Stitches: Ordinary People, Extraordinary Lives [Paperback] Murty, Sudha",https://www.amazon.in//Three-Thousand-Stitches-Ordinary-Extraordinary/dp/0143440055/ref=zg_bs_g_1318064031_d_sccl_13/000-0000000-0000000?psc=1,Murty Sudha,₹167.00,4.6,"11,509"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Ratan Tata A Complete Biography,https://www.amazon.in//Ratan-Tata-Complete-Biography-Gandhi-ebook/dp/B09M7NP2D7/ref=zg_bs_g_1318064031_d_sccl_14/000-0000000-0000000?psc=1,A.K. Gandhi,₹103.99,4.1,501
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Came Upon a Lighthouse: A Short Memoir of Life with Ratan Tata,https://www.amazon.in//Came-Upon-Lighthouse-Short-Memoir-ebook/dp/B08P53QNY4/ref=zg_bs_g_1318064031_d_sccl_15/000-0000000-0000000?psc=1,Shantanu Naidu,₹171.09,4.7,"2,302"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Came Upon a Lighthouse: Short Stories of Life with Ratan Tata,https://www.amazon.in//Came-Upon-Lighthouse-Short-Memoir/dp/9390327520/ref=zg_bs_g_1318064031_d_sccl_16/000-0000000-0000000?psc=1,Shantanu Naidu,,4.7,"2,302"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Tipu Sultan: The Saga of Mysore's Interregnum (1760–1799),https://www.amazon.in//Tipu-Sultan-Mysores-Interregnum-1760-1799/dp/0670094692/ref=zg_bs_g_1318064031_d_sccl_17/000-0000000-0000000?psc=1,Vikram Sampath,₹919.00,,
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Wings Of Fire An Autobiography,https://www.amazon.in//Wings-Fire-Autobiography-Arun-Tiwari/dp/8173711461/ref=zg_bs_g_1318064031_d_sccl_18/000-0000000-0000000?psc=1,Arun Tiwari,₹175.00,4.6,"17,502"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Wise and Otherwise: A salute to Life [Paperback] Sudha Murty,https://www.amazon.in//Wise-Otherwise-salute-Sudha-Murty/dp/0143062220/ref=zg_bs_g_1318064031_d_sccl_19/000-0000000-0000000?psc=1,Murty Sudha,₹167.00,4.6,"7,134"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,https://www.amazon.in//Almanack-Naval-Ravikant-Wealth-Happiness/dp/B08XN477C3/ref=zg_bs_g_1318064031_d_sccl_20/000-0000000-0000000?psc=1,Eric Jorgenson,₹586.00,4.6,"19,187"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Diary of A Young Girl,https://www.amazon.in//Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_g_1318064031_d_sccl_21/000-0000000-0000000?psc=1,Anne Frank,₹137.00,4.5,"48,116"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Tatas: How a Family Built a Business and a Nation,https://www.amazon.in//Tatas-Family-Built-Business-Nation/dp/9353579821/ref=zg_bs_g_1318064031_d_sccl_22/000-0000000-0000000?psc=1,Girish Kuber,₹309.00,4.6,834
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"You Are Born To Blossom | Inspiration and Guidance from Dr. APJ Abdul Kalam | Teachings on Education, Ethical Leadership and Lifelong Learning | Self help Book",https://www.amazon.in//Inspiration-Guidance-Teachings-Education-Leadership/dp/818430336X/ref=zg_bs_g_1318064031_d_sccl_23/000-0000000-0000000?psc=1,DR APJ ABDUL KALAM,₹192.00,4.5,"2,079"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Into the Uncut Grass,https://www.amazon.in//Into-Uncut-Grass-Trevor-Noah/dp/1399821334/ref=zg_bs_g_1318064031_d_sccl_24/000-0000000-0000000?psc=1,Trevor Noah,₹567.00,4.7,39
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,One Up On Wall Street: How to Use What You Already Know to Make Money in the Market [Paperback] Lynch,https://www.amazon.in//One-Up-Wall-Street-Paperback/dp/0743200403/ref=zg_bs_g_1318064031_d_sccl_25/000-0000000-0000000?psc=1,Lynch,₹341.00,4.5,"11,601"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Franz Kafka Selected Works ( Unabridged Classics): The Selected Works,https://www.amazon.in//Originals-Franz-Kafka-Selected-Works/dp/9353764599/ref=zg_bs_g_1318064031_d_sccl_26/000-0000000-0000000?psc=1,Franz Kafka,₹153.00,4.6,480
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Make Your Bed,https://www.amazon.in//Make-Your-Bed-William-McRaven/dp/0718188861/ref=zg_bs_g_1318064031_d_sccl_27/000-0000000-0000000?psc=1,William H. McRaven,₹164.00,4.5,"21,644"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Urmila, Marathi Novel",https://www.amazon.in//Urmila-Marathi-Novel-Samar/dp/9356808759/ref=zg_bs_g_1318064031_d_sccl_28/000-0000000-0000000?psc=1,Samar,₹230.00,4.3,32
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Have the Streets: A Kutty Cricket Story: A Kutti Cricket Story,https://www.amazon.in//Have-Streets-Kutti-Cricket-Story/dp/0670094749/ref=zg_bs_g_1318064031_d_sccl_29/000-0000000-0000000?psc=1,R Ashwin,₹352.00,4.6,208
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Unusual Billionaires,https://www.amazon.in//Unusual-Billionaires-Saurabh-Mukherjea/dp/0143426737/ref=zg_bs_g_1318064031_d_sccl_30/000-0000000-0000000?psc=1,Saurabh Mukherjea,₹258.00,4.5,"2,332"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't [Paperback] Sinek, Simon",https://www.amazon.in//Leaders-Eat-Last-New-Chapter/dp/0670923176/ref=zg_bs_g_1318064031_d_sccl_1/000-0000000-0000000?psc=1,SINEK SIMON,₹340.00,4.5,"10,125"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Story of Tata: 1868 to 2021,https://www.amazon.in//Story-Tata-1868-2021/dp/0670090220/ref=zg_bs_g_1318064031_d_sccl_2/000-0000000-0000000?psc=1,Peter Casey,₹453.78,4.5,606
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Ignited Minds (R/J): Unleashing the power within India - OVER 1 MILLION COPIES SOLD - An inspiring & visionary book for today's youth by Dr. A.P.J. Abdul Kalam | English Non-fiction, Penguin Books",https://www.amazon.in//Ignited-Minds-Unleashing-P-J-Non-fiction/dp/0143424122/ref=zg_bs_g_1318064031_d_sccl_3/000-0000000-0000000?psc=1,A.P.J Abdul Kalam,₹144.00,4.6,"4,918"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Vegetarian By Nobel Prize Winner Hang Kang,https://www.amazon.in//dp/B0DK88CSFQ/ref=zg_bs_g_1318064031_d_sccl_4/000-0000000-0000000?psc=1,Han Kang,₹699.00,,
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_g_1318064031_d_sccl_5/000-0000000-0000000?psc=1,Wonder House Books,₹109.00,4.3,"3,379"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,#Tatastories: 40 Timeless Tales to Inspi: 40 Timeless Tales to Inspire You,https://www.amazon.in//Tatastories-Timeless-Tales-Inspire-You/dp/067009532X/ref=zg_bs_g_1318064031_d_sccl_6/000-0000000-0000000?psc=1,Harish Bhat,₹389.00,4.7,"1,145"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Came Upon a Lighthouse: A Short Memoir of Life with Ratan Tata (Marathi),https://www.amazon.in//Came-Upon-Lighthouse-Memoir-Marathi/dp/9391242944/ref=zg_bs_g_1318064031_d_sccl_7/000-0000000-0000000?psc=1,Shantanu Naidu,₹302.00,4.5,15
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Came Upon a Lighthouse: A Short Memoir of Life with Ratan Tata,https://www.amazon.in//Came-Upon-Lighthouse-Short-Memoir/dp/B0914V411D/ref=zg_bs_g_1318064031_d_sccl_8/000-0000000-0000000?psc=1,Shantanu Naidu,₹900.00,4.7,"2,302"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Letters to Milena,https://www.amazon.in//Letters-Milena-Franz-Kafka/dp/1784874000/ref=zg_bs_g_1318064031_d_sccl_9/000-0000000-0000000?psc=1,Franz Kafka,₹330.00,4.6,310
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Jamsetji Tata: Powerful Learnings for Corporate Success,https://www.amazon.in//Jamsetji-Tata-Powerful-Learnings-Corporate/dp/0670098078/ref=zg_bs_g_1318064031_d_sccl_10/000-0000000-0000000?psc=1,R. Gopalakrishnan,₹399.85,4.4,23
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Sonny Boy: A Memoir,https://www.amazon.in//Sonny-Boy-Memoir-Al-Pacino/dp/1529912628/ref=zg_bs_g_1318064031_d_sccl_11/000-0000000-0000000?psc=1,Al Pacino,₹868.00,5.0,5
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Never Enough: From Barista to Billionaire,https://www.amazon.in//Never-Enough-Billionaire-Andrew-Wilkinson/dp/1637744765/ref=zg_bs_g_1318064031_d_sccl_12/000-0000000-0000000?psc=1,Andrew Wilkinson,"₹1,485.00",4.7,783
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Business Kohinoor: The Inspiring Journey of Ratan Tata | Success Principles, Leadership, Achievements and Legacy of the Tata Group | A Guide for Entrepreneurs, Innovators and Business Enthusiasts",https://www.amazon.in//Business-Kohinoor-Ratan-Tata-PANDEY/dp/9390101115/ref=zg_bs_g_1318064031_d_sccl_13/000-0000000-0000000?psc=1,B C Pandey,₹163.00,4.3,365
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Money Trap,https://www.amazon.in//Money-Trap-Alok-Sama/dp/9361134337/ref=zg_bs_g_1318064031_d_sccl_14/000-0000000-0000000?psc=1,Alok Sama,₹489.00,4.6,75
